DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYPrecip
10/12/16 19:51,FM-15,CLR:00,10,,59,55,52,78,,,,0
10/12/16 20:51,FM-15,CLR:00,10,,59,55,53,81,0,0,,0
10/12/16 21:51,FM-15,CLR:00,10,,58,55,53,84,0,0,,0
10/12/16 22:51,FM-15,CLR:00,10,,58,56,54,87,0,0,,0
10/12/16 23:51,FM-15,CLR:00,10,,58,56,54,87,0,0,,0
10/12/16 23:59,SOD,,,,,,,,,,,
10/13/16 0:51,FM-15,FEW:02 17,10,,58,56,55,90,0,0,,0
10/13/16 1:24,FM-16,BKN:07 16,10,,59,57,56,90,3,300,,
10/13/16 1:51,FM-15,SCT:04 17,9,,57,56,55,93,0,0,,0
10/13/16 2:51,FM-15,FEW:02 22,9,,56,54,53,90,0,0,,0
10/13/16 3:22,FM-16,BKN:07 21 BKN:07 25,8,,56,54,53,90,0,0,,
10/13/16 3:51,FM-15,BKN:07 20,8,,56,54,53,90,0,0,,0
10/13/16 4:09,FM-16,SCT:04 17,7,,56,54,53,90,3,290,,
10/13/16 4:51,FM-15,CLR:00,5,BR:1 ||,55,54,53,93,3,290,,0
10/13/16 5:51,FM-15,CLR:00,6,BR:1 ||,55,53,52,90,0,0,,0
10/13/16 6:51,FM-15,FEW:02 31,5,BR:1 ||,56,54,53,90,0,0,,0
10/13/16 7:51,FM-15,CLR:00,7,,58,56,55,90,0,0,,0
10/13/16 8:51,FM-15,CLR:00,7,,62,58,55,78,5,VRB,,0
10/13/16 9:51,FM-15,CLR:00,7,,64,59,55,73,5,250,,0
10/13/16 10:51,FM-15,FEW:02 22,8,,66,60,55,68,,,,0
10/13/16 11:51,FM-15,CLR:00,9,,67,60,55,66,3,VRB,,0
10/13/16 12:51,FM-15,FEW:02 26 BKN:07 80 BKN:07 120,10,,67,60,54,63,5,VRB,,0
10/13/16 13:51,FM-15,FEW:02 70 OVC:08 95,8,,62,58,56,80,,,,T
10/13/16 14:51,FM-15,FEW:02 19 FEW:02 41 SCT:04 110,8,,62,58,55,78,7,260,,T
10/13/16 15:23,FM-16,BKN:07 20 BKN:07 55,8,,63,58,55,75,9,280,,
10/13/16 15:49,FM-16,SCT:04 19 OVC:08 45,7,,63,58,55,77,3,VRB,,
10/13/16 15:51,FM-15,BKN:07 21 OVC:08 45,7,,62,58,55,78,5,VRB,,0
10/13/16 16:28,FM-16,SCT:04 20 OVC:08 44,8,,63,58,55,75,3,VRB,,
10/13/16 16:51,FM-15,FEW:02 45 BKN:07 70,8,,63,58,54,73,6,VRB,,0
10/13/16 17:51,FM-15,BKN:07 70,9,,62,57,54,75,6,290,,0
10/13/16 18:51,FM-15,FEW:02 33,9,,61,57,54,78,0,0,,0
10/13/16 19:51,FM-15,CLR:00,10,,61,56,51,70,8,VRB,,0
10/13/16 20:51,FM-15,CLR:00,10,,59,53,46,62,0,0,,0
10/13/16 21:51,FM-15,CLR:00,10,,57,51,44,62,,,,0
10/13/16 22:51,FM-15,CLR:00,10,,55,48,39,55,5,VRB,,0
10/13/16 23:51,FM-15,CLR:00,10,,53,47,38,57,5,VRB,,0
10/13/16 23:59,SOD,,,,,,,,,,,
10/14/16 0:51,FM-15,CLR:00,10,,52,46,38,59,5,VRB,,0
10/14/16 1:51,FM-15,CLR:00,10,,51,46,39,64,3,VRB,,0
10/14/16 2:51,FM-15,CLR:00,10,,50,45,39,66,5,VRB,,0
10/14/16 3:51,FM-15,CLR:00,10,,49,44,38,66,3,VRB,,0
10/14/16 4:51,FM-15,CLR:00,10,,48,43,38,68,6,340,,0
10/14/16 5:51,FM-15,CLR:00,10,,48,43,38,68,6,VRB,,0
10/14/16 6:51,FM-15,CLR:00,10,,48,43,38,68,3,10,,0
10/14/16 7:51,FM-15,CLR:00,10,,50,45,38,63,6,VRB,,0
10/14/16 8:51,FM-15,CLR:00,10,,51,45,37,59,5,VRB,,0
10/14/16 9:51,FM-15,CLR:00,10,,52,45,35,53,8,VRB,,0
10/14/16 10:51,FM-15,CLR:00,10,,55,47,33,44,8,VRB,,0
10/14/16 11:51,FM-15,CLR:00,10,,57,49,34,42,6,70,,0
10/14/16 12:51,FM-15,CLR:00,10,,59,51,35,41,6,70,,0
10/14/16 13:51,FM-15,CLR:00,10,,61,53,35,38,3,VRB,,0
10/14/16 14:51,FM-15,CLR:00,10,,61,53,36,39,5,VRB,,0
10/14/16 15:51,FM-15,CLR:00,10,,61,53,35,38,3,360,,0
10/14/16 16:51,FM-15,CLR:00,10,,57,49,37,47,5,60,,0
10/14/16 17:51,FM-15,CLR:00,10,,56,48,35,46,3,30,,0
10/14/16 18:51,FM-15,CLR:00,10,,54,47,37,53,3,50,,0
10/14/16 19:51,FM-15,CLR:00,10,,54,47,35,49,3,VRB,,0
10/14/16 20:51,FM-15,CLR:00,10,,54,47,33,45,5,20,,0
10/14/16 21:51,FM-15,CLR:00,10,,51,45,35,54,3,60,,0
10/14/16 22:51,FM-15,CLR:00,10,,50,44,37,61,5,70,,0
10/14/16 23:51,FM-15,CLR:00,10,,50,44,34,54,3,30,,0
10/14/16 23:59,SOD,,,,,,,,,,,
10/15/16 0:51,FM-15,CLR:00,10,,48,43,36,63,3,30,,0
10/15/16 1:51,FM-15,CLR:00,10,,48,43,36,63,0,0,,0
10/15/16 2:51,FM-15,CLR:00,10,,49,44,39,69,3,330,,0
10/15/16 3:51,FM-15,CLR:00,10,,47,44,40,77,3,60,,0
10/15/16 4:51,FM-15,CLR:00,10,,46,43,39,77,5,50,,0
10/15/16 5:51,FM-15,CLR:00,10,,47,43,37,69,5,20,,0
10/15/16 6:51,FM-15,CLR:00,10,,46,42,37,71,0,0,,0
10/15/16 7:51,FM-15,CLR:00,10,,50,45,38,63,5,VRB,,0
10/15/16 8:51,FM-15,CLR:00,10,,53,47,41,64,3,VRB,,0
10/15/16 9:51,FM-15,CLR:00,10,,56,50,43,62,0,0,,0
10/15/16 10:51,FM-15,CLR:00,10,,60,52,41,50,3,VRB,,0
10/15/16 11:51,FM-15,CLR:00,10,,63,54,40,43,5,VRB,,0
10/15/16 12:51,FM-15,CLR:00,10,,65,56,43,45,3,VRB,,0
10/15/16 13:51,FM-15,CLR:00,10,,63,55,46,54,6,190,,0
10/15/16 14:51,FM-15,CLR:00,10,,62,54,45,54,,,,0
10/15/16 15:51,FM-15,CLR:00,10,,61,53,44,54,0,0,,0
10/15/16 16:51,FM-15,CLR:00,10,,58,52,45,62,,,,0
10/15/16 17:51,FM-15,CLR:00,10,,57,51,45,64,0,0,,0
10/15/16 18:51,FM-15,CLR:00,10,,57,51,45,64,3,200,,0
10/15/16 19:51,FM-15,CLR:00,10,,57,51,46,67,6,VRB,,0
10/15/16 20:51,FM-15,CLR:00,10,,57,51,46,67,5,VRB,,0
10/15/16 21:51,FM-15,CLR:00,10,,56,51,47,72,3,240,,0
10/15/16 22:51,FM-15,CLR:00,10,,55,50,46,72,3,250,,0
10/15/16 23:51,FM-15,CLR:00,10,,55,51,47,74,6,VRB,,0
10/15/16 23:59,SOD,,,,,,,,,,,
10/16/16 0:51,FM-15,CLR:00,10,,54,50,47,77,0,0,,0
10/16/16 1:51,FM-15,CLR:00,10,,54,51,48,80,3,240,,0
10/16/16 2:51,FM-15,CLR:00,10,,54,51,49,83,3,VRB,,0
10/16/16 3:51,FM-15,CLR:00,10,,54,51,49,83,3,VRB,,0
10/16/16 4:51,FM-15,CLR:00,10,,54,52,50,87,0,0,,0
10/16/16 5:51,FM-15,CLR:00,9,,54,51,49,83,0,0,,0
10/16/16 6:51,FM-15,CLR:00,7,,54,51,49,83,5,VRB,,0
10/16/16 7:51,FM-15,CLR:00,8,,56,52,49,77,6,250,,0
10/16/16 8:51,FM-15,CLR:00,8,,58,53,49,72,6,VRB,17,0
10/16/16 9:51,FM-15,BKN:07 90,9,,62,56,50,65,3,VRB,,0
10/16/16 10:51,FM-15,BKN:07 90,10,,62,56,50,65,7,VRB,,0
10/16/16 11:51,FM-15,OVC:08 85,9,,65,58,52,63,3,VRB,,0
10/16/16 12:51,FM-15,FEW:02 65 OVC:08 90,10,,67,60,53,61,0,0,,0
10/16/16 13:51,FM-15,FEW:02 85,9,,69,61,54,59,5,250,,0
10/16/16 14:51,FM-15,FEW:02 85 OVC:08 120,9,,69,61,55,61,3,VRB,,0
10/16/16 15:51,FM-15,CLR:00,9,,68,61,55,63,5,VRB,,0
10/16/16 16:51,FM-15,CLR:00,9,,67,60,55,66,0,0,,0
10/16/16 17:51,FM-15,CLR:00,10,,65,59,55,70,6,VRB,,0
10/16/16 18:51,FM-15,CLR:00,10,,65,59,55,70,5,VRB,,0
10/16/16 19:51,FM-15,CLR:00,10,,65,60,56,73,5,VRB,,0
10/16/16 20:51,FM-15,CLR:00,10,,66,60,56,70,10,250,18,0
10/16/16 21:51,FM-15,CLR:00,10,,65,60,56,73,6,250,,0
10/16/16 22:51,FM-15,OVC:08 100,9,,65,60,56,73,8,250,,0
10/16/16 23:51,FM-15,OVC:08 85,10,,64,59,56,75,5,VRB,,0
10/16/16 23:59,SOD,,,,,,,,,,,
10/17/16 0:51,FM-15,CLR:00,9,,63,59,56,78,3,VRB,,0
10/17/16 1:51,FM-15,FEW:02 80 SCT:04 120,9,,64,59,56,75,7,VRB,,0
10/17/16 2:51,FM-15,FEW:02 80,9,,64,60,57,78,3,270,,0
10/17/16 3:51,FM-15,SCT:04 120,9,,63,59,57,81,,,,0
10/17/16 4:51,FM-15,BKN:07 110,8,,63,59,57,81,3,VRB,,0
10/17/16 5:51,FM-15,OVC:08 110,8,,63,59,57,81,3,260,,0
10/17/16 6:51,FM-15,BKN:07 120,7,,64,60,58,81,3,240,,0
10/17/16 7:51,FM-15,FEW:02 120,6,HZ:7 |FU:05 |HZ:05,64,60,58,81,3,260,,0
10/17/16 8:51,FM-15,CLR:00,6,HZ:7 |FU:05 |HZ:05,67,62,59,76,0,0,,0
10/17/16 9:51,FM-15,OVC:08 120,7,,72,65,60,66,5,250,,0
10/17/16 10:51,FM-15,FEW:02 120,7,,75,66,59,58,0,0,,0
10/17/16 11:51,FM-15,FEW:02 120,9,,79,69,60,52,0,0,,0
10/17/16 12:51,FM-15,BKN:07 120,8,,80,70,60,51,6,VRB,,0
10/17/16 13:51,FM-15,CLR:00,9,,79,69,60,52,3,VRB,,0
10/17/16 14:51,FM-15,BKN:07 110,9,,79,69,59,50,5,290,,0
10/17/16 15:51,FM-15,CLR:00,9,,77,68,60,56,0,0,,0
10/17/16 16:51,FM-15,CLR:00,9,,76,67,60,58,0,0,,0
10/17/16 17:51,FM-15,CLR:00,10,,75,67,60,60,3,260,,0
10/17/16 18:51,FM-15,CLR:00,10,,75,66,59,58,0,0,,0
10/17/16 19:51,FM-15,CLR:00,10,,74,66,59,60,3,VRB,,0
10/17/16 20:51,FM-15,CLR:00,10,,73,65,59,62,3,250,,0
10/17/16 21:51,FM-15,CLR:00,10,,73,65,59,62,0,0,,0
10/17/16 22:51,FM-15,BKN:07 100,9,,71,64,60,68,0,0,,0
10/17/16 23:51,FM-15,CLR:00,9,,71,64,60,68,7,240,,0
10/17/16 23:59,SOD,,,,,,,,,,,
10/18/16 0:51,FM-15,CLR:00,9,,70,64,60,71,5,VRB,,0
10/18/16 1:51,FM-15,CLR:00,9,,69,63,60,73,3,270,,0
10/18/16 2:51,FM-15,CLR:00,8,,68,63,60,76,5,VRB,,0
10/18/16 3:51,FM-15,CLR:00,9,,68,63,60,76,0,0,,0
10/18/16 4:51,FM-15,CLR:00,9,,67,62,59,76,3,VRB,,0
10/18/16 5:51,FM-15,CLR:00,8,,67,62,59,76,5,250,,0
10/18/16 6:51,FM-15,CLR:00,7,,68,63,59,73,5,260,,0
10/18/16 7:51,FM-15,CLR:00,6,HZ:7 |FU:05 |HZ:05,70,64,60,71,0,0,,0
10/18/16 8:51,FM-15,CLR:00,6,HZ:7 |FU:05 |HZ:05,73,66,61,66,0,0,,0
10/18/16 9:51,FM-15,CLR:00,7,,74,67,62,67,3,VRB,,0
10/18/16 10:51,FM-15,CLR:00,7,,77,68,62,60,0,0,,0
10/18/16 11:51,FM-15,CLR:00,7,,80,70,62,54,6,160,,0
10/18/16 12:51,FM-15,CLR:00,8,,81,71,62,53,7,170,,0
10/18/16 13:51,FM-15,CLR:00,8,,80,71,63,56,7,170,,0
10/18/16 14:51,FM-15,CLR:00,8,,79,70,63,58,0,0,,0
10/18/16 15:51,FM-15,CLR:00,8,,78,69,62,58,6,VRB,,0
10/18/16 16:51,FM-15,CLR:00,8,,76,68,62,62,3,160,,0
10/18/16 17:51,FM-15,CLR:00,9,,75,68,63,66,3,VRB,,0
10/18/16 18:51,FM-15,CLR:00,9,,73,67,63,71,3,VRB,,0
10/18/16 19:51,FM-15,CLR:00,9,,73,67,63,71,6,VRB,,0
10/18/16 20:51,FM-15,CLR:00,9,,73,67,63,71,,,,0
10/18/16 21:51,FM-15,CLR:00,9,,73,66,62,69,8,VRB,22,0
10/18/16 22:51,FM-15,CLR:00,9,,71,66,63,76,7,VRB,,0
10/18/16 23:51,FM-15,CLR:00,9,,71,66,63,76,7,230,,0
10/18/16 23:59,SOD,,,,,,,,,,,
10/19/16 0:51,FM-15,CLR:00,9,,70,65,63,79,5,VRB,,0
10/19/16 1:51,FM-15,CLR:00,9,,71,66,63,76,6,VRB,16,0
10/19/16 2:51,FM-15,BKN:07 70,9,,70,65,63,79,6,VRB,,0
10/19/16 3:51,FM-15,OVC:08 70,9,,71,66,63,76,3,VRB,,0
10/19/16 4:51,FM-15,FEW:02 60,9,,70,65,62,76,7,260,,0
10/19/16 5:51,FM-15,CLR:00,9,,69,64,62,78,6,VRB,,0
10/19/16 6:51,FM-15,CLR:00,8,,70,65,62,76,3,280,,0
10/19/16 7:51,FM-15,,8,,71,65,62,73,6,270,,0
10/19/16 8:51,FM-15,BKN:07 100,8,,74,67,63,69,6,280,,0
10/19/16 9:51,FM-15,BKN:07 90 BKN:07 120,9,,77,69,63,62,3,VRB,,0
10/19/16 10:51,FM-15,CLR:00,9,,79,70,63,58,5,VRB,,0
10/19/16 11:51,FM-15,CLR:00,9,,82,72,62,51,5,VRB,,0
10/19/16 12:51,FM-15,FEW:02 60,9,,82,72,62,51,5,VRB,,0
10/19/16 13:51,FM-15,SCT:04 60,10,,84,73,58,41,5,VRB,,0
10/19/16 14:51,FM-15,CLR:00,10,,82,71,57,42,3,VRB,,0
10/19/16 15:51,FM-15,CLR:00,10,,82,71,54,38,6,VRB,,0
10/19/16 16:51,FM-15,CLR:00,10,,79,68,53,41,0,0,,0
10/19/16 17:51,FM-15,FEW:02 60,10,,77,67,50,39,,,,0
10/19/16 18:51,FM-15,CLR:00,10,,74,64,47,38,3,VRB,,0
10/19/16 19:51,FM-15,FEW:02 65,10,,72,62,46,40,5,VRB,,0
10/19/16 20:51,FM-15,CLR:00,10,,71,62,49,46,8,VRB,,0
10/19/16 21:51,FM-15,CLR:00,10,,69,60,49,49,3,30,,0
10/19/16 22:51,FM-15,CLR:00,10,,67,58,48,51,0,0,,0
10/19/16 23:51,FM-15,CLR:00,10,,65,57,48,54,5,60,,0
10/19/16 23:59,SOD,,,,,,,,,,,
10/20/16 0:51,FM-15,CLR:00,10,,64,57,49,58,5,70,,0
10/20/16 1:51,FM-15,CLR:00,10,,63,56,49,60,6,VRB,,0
10/20/16 2:51,FM-15,CLR:00,10,,63,56,49,60,5,VRB,,0
10/20/16 3:51,FM-15,SCT:04 60,10,,63,56,49,60,6,60,,0
10/20/16 4:51,FM-15,BKN:07 70,10,,63,56,50,63,8,80,,0
10/20/16 5:51,FM-15,FEW:02 50,10,,62,56,52,70,6,70,,0
10/20/16 6:51,FM-15,SCT:04 70,10,,63,57,52,68,7,VRB,,0
10/20/16 7:51,FM-15,FEW:02 50,10,,64,58,54,70,11,90,,0
